age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
Adult,Private,7th-8th,Never-married,Sales,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,5th-6th,Never-married,Farming-fishing,Other-relative,Black,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Female,None,None,FullTime,Jamaica,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Federal-gov,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,7th-8th,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,High,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-spouse-absent,Exec-managerial,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Private,11th,Married-spouse-absent,Transport-moving,Own-child,White,Male,None,None,PartTime,Mexico,<=50K
Adult,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Farming-fishing,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Child,Private,12th,Never-married,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Transport-moving,Own-child,Black,Male,None,None,PartTime,United-States,<=50K
Adult,State-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,Low,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Prof_specialty,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Masters,Never-married,Prof-specialty,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Unmarried,White,Male,None,None,OverTime,United-States,>50K
Adult,Federal-gov,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Prof_specialty,Own-child,White,Female,Low,None,FullTime,United-States,<=50K
Adult,Local-gov,HS-grad,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Other-relative,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Self-emp-inc,Bachelors,Never-married,Farming-fishing,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,10th,Divorced,Prof_specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,None,None,PartTime,United-States,>50K
Adult,Private,Preschool,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,None,None,FullTime,Laos,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,Low,None,PartTime,United-States,<=50K
Adult,Self-emp-inc,Some-college,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,None,None,PartTime,South,<=50K
Adult,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Tech-support,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Transport-moving,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,12th,Married-civ-spouse,Adm-clerical,Wife,Black,Female,Low,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,11th,Divorced,Prof_specialty,Not-in-family,Asian-Pac-Islander,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,11th,Never-married,Craft-repair,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,Masters,Never-married,Sales,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,None,None,PartTime,United-States,>50K
Adult,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,None,Low,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Transport-moving,Unmarried,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Sales,Own-child,White,Male,None,Low,OverTime,United-States,<=50K
Adult,Private,HS-grad,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,High,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Widowed,Exec-managerial,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,High,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,Low,None,FullTime,United-States,>50K
Adult,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,High,None,OverTime,United-States,>50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,Assoc-acdm,Widowed,Prof_specialty,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,Germany,>50K
Adult,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Self-emp-inc,7th-8th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,High,OverTime,United-States,>50K
Adult,Self-emp-not-inc,7th-8th,Never-married,Handlers-cleaners,Unmarried,Black,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Bachelors,Married-civ-spouse,Transport-moving,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Senior,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,None,High,FullTime,United-States,>50K
Adult,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,Private,HS-grad,Separated,Other-service,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Assoc-voc,Never-married,Other-service,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Never-married,Exec-managerial,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Divorced,Prof_specialty,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Senior,Federal-gov,11th,Widowed,Adm-clerical,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Assoc-voc,Divorced,Other-service,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Senior,Private,7th-8th,Separated,Prof_specialty,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Federal-gov,Bachelors,Widowed,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,Puerto-Rico,>50K
Adult,Private,10th,Separated,Adm-clerical,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Child,Private,12th,Never-married,Prof-specialty,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,None,Low,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Adm-clerical,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Prof-school,Never-married,Prof-specialty,Unmarried,White,Male,High,None,FullTime,Germany,>50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,PartTime,United-States,>50K
Adult,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,None,None,FullTime,United-States,>50K
Adult,Private,12th,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,>50K
Senior,Private,Bachelors,Married-civ-spouse,Prof_specialty,Husband,White,Male,Low,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Other-service,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Separated,Other-service,Not-in-family,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,9th,Separated,Craft-repair,Unmarried,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,10th,Never-married,Other-service,Own-child,Black,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,None,High,OverTime,United-States,>50K
Adult,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,Germany,<=50K
Adult,Private,Some-college,Never-married,Sales,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Female,None,None,FullTime,Mexico,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,5th-6th,Never-married,Farming-fishing,Own-child,White,Male,None,None,PartTime,Mexico,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,None,None,PartTime,Taiwan,<=50K
Adult,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,OverTime,United-States,<=50K
Adult,Federal-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,High,None,OverTime,United-States,>50K
Adult,Private,Some-college,Never-married,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof_specialty,Wife,Other,Female,Low,None,FullTime,United-States,>50K
Adult,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,Germany,>50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Other-relative,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,High,None,OverTime,United-States,>50K
Adult,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,None,None,FullTime,Nicaragua,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,None,None,OverTime,Mexico,>50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,None,None,PartTime,Puerto-Rico,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,High,None,FullTime,United-States,>50K
Adult,Self-emp-inc,Bachelors,Never-married,Craft-repair,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,None,None,PartTime,India,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Other-service,Other-relative,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,Low,FullTime,United-States,>50K
Adult,State-gov,Masters,Divorced,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Senior,Local-gov,HS-grad,Widowed,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,Masters,Separated,Prof-specialty,Unmarried,White,Female,None,None,OverTime,United-States,<=50K
Adult,Local-gov,Assoc-voc,Never-married,Protective-serv,Not-in-family,Black,Female,None,None,OverTime,United-States,>50K
Adult,Private,11th,Never-married,Craft-repair,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-AF-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,England,<=50K
Adult,Local-gov,Masters,Divorced,Other-service,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,11th,Divorced,Sales,Other-relative,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Tech-support,Not-in-family,Black,Male,High,None,FullTime,England,>50K
Senior,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,HS-grad,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Other-relative,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,High,PartTime,United-States,>50K
Adult,Local-gov,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Some-college,Divorced,Sales,Not-in-family,White,Female,Low,None,OverTime,United-States,<=50K
Adult,State-gov,Some-college,Never-married,Other-service,Not-in-family,White,Male,Low,None,PartTime,United-States,<=50K
Adult,Private,11th,Married-civ-spouse,Transport-moving,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Other-service,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Other-relative,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,9th,Divorced,Other-service,Other-relative,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,Low,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,11th,Married-civ-spouse,Other-service,Wife,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,None,None,PartTime,United-States,>50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,England,<=50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,High,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Widowed,Craft-repair,Unmarried,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Prof_specialty,Not-in-family,White,Male,None,High,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Own-child,White,Female,Low,None,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
