@relation adult_train

@attribute age {Adult,Senior,Child}
@attribute workclass {State-gov,Self-emp-not-inc,Private,Federal-gov,Local-gov,Self-emp-inc,Without-pay,Never-worked}
@attribute education {Bachelors,HS-grad,11th,Masters,9th,Some-college,Assoc-acdm,Assoc-voc,7th-8th,Doctorate,Prof-school,5th-6th,10th,1st-4th,Preschool,12th}
@attribute marital-status {Never-married,Married-civ-spouse,Divorced,Married-spouse-absent,Separated,Married-AF-spouse,Widowed}
@attribute occupation {Adm-clerical,Exec-managerial,Handlers-cleaners,Prof-specialty,Other-service,Sales,Craft-repair,Transport-moving,Farming-fishing,Machine-op-inspct,Tech-support,Prof_specialty,Protective-serv,Armed-Forces,Priv-house-serv,None}
@attribute relationship {Not-in-family,Husband,Wife,Own-child,Unmarried,Other-relative}
@attribute race {White,Black,Asian-Pac-Islander,Amer-Indian-Eskimo,Other}
@attribute sex {Male,Female}
@attribute capital-gain {Low,None,High}
@attribute capital-loss {None,High,Low}
@attribute hours-per-week {FullTime,PartTime,OverTime}
@attribute native-country {United-States,Cuba,Jamaica,India,Mexico,South,Puerto-Rico,Honduras,England,Canada,Germany,Iran,Philippines,Italy,Poland,Columbia,Cambodia,Thailand,Ecuador,Laos,Taiwan,Haiti,Portugal,Dominican-Republic,El-Salvador,France,Guatemala,China,Japan,Yugoslavia,Peru,Outlying-US(Guam-USVI-etc),Scotland,Trinadad&Tobago,Greece,Nicaragua,Vietnam,Hong,Ireland,Hungary,Holand-Netherlands}
@attribute income {<=50K,>50K}

@data
Adult,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,Portugal,>50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,Some-college,Separated,Exec-managerial,Unmarried,Black,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,11th,Never-married,Adm-clerical,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Senior,Private,7th-8th,Never-married,Prof_specialty,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Male,None,None,PartTime,Dominican-Republic,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Other-relative,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Machine-op-inspct,Own-child,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,State-gov,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-acdm,Never-married,Prof_specialty,Other-relative,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,Masters,Married-civ-spouse,Tech-support,Husband,White,Male,None,High,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,None,None,FullTime,Poland,<=50K
Adult,Private,HS-grad,Never-married,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Widowed,Sales,Unmarried,White,Female,None,Low,FullTime,Cuba,<=50K
Adult,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Doctorate,Divorced,Prof-specialty,Unmarried,White,Female,High,None,OverTime,United-States,>50K
Adult,Private,Bachelors,Divorced,Exec-managerial,Own-child,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,12th,Married-civ-spouse,Other-service,Husband,Black,Male,None,None,FullTime,Jamaica,<=50K
Adult,Private,Some-college,Never-married,Sales,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,11th,Never-married,Other-service,Other-relative,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Local-gov,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,None,None,PartTime,Honduras,<=50K
Adult,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,HS-grad,Never-married,Tech-support,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,High,OverTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Self-emp-not-inc,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,None,High,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof_specialty,Wife,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Not-in-family,Black,Female,None,None,PartTime,United-States,<=50K
Adult,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Widowed,Other-service,Unmarried,Black,Female,Low,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Other-service,Other-relative,White,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,High,None,FullTime,United-States,>50K
Adult,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Child,Private,12th,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Adm-clerical,Own-child,Black,Female,None,None,FullTime,United-States,<=50K
Adult,Private,11th,Never-married,Craft-repair,Own-child,Black,Male,None,None,FullTime,Haiti,<=50K
Adult,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Unmarried,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,None,None,PartTime,United-States,>50K
Adult,Local-gov,HS-grad,Divorced,Protective-serv,Unmarried,White,Male,None,None,FullTime,Portugal,<=50K
Adult,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Sales,Not-in-family,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,10th,Separated,Other-service,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,State-gov,Some-college,Married-spouse-absent,Other-service,Other-relative,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Sales,Wife,White,Female,None,None,PartTime,Germany,<=50K
Adult,Self-emp-not-inc,Bachelors,Divorced,Sales,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,5th-6th,Separated,Farming-fishing,Not-in-family,White,Male,None,None,PartTime,Guatemala,<=50K
Adult,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Tech-support,Wife,White,Female,None,None,PartTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Local-gov,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,State-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,Female,None,Low,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Sales,Not-in-family,Other,Female,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,High,FullTime,United-States,<=50K
Adult,Private,12th,Never-married,Machine-op-inspct,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Prof_specialty,Not-in-family,White,Female,Low,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-inc,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof_specialty,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,Low,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,Some-college,Never-married,Other-service,Other-relative,Black,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Never-married,Tech-support,Not-in-family,White,Male,None,None,PartTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,High,FullTime,England,>50K
Adult,Private,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Other-service,Own-child,Black,Male,None,Low,PartTime,United-States,<=50K
Senior,Self-emp-not-inc,11th,Never-married,Farming-fishing,Unmarried,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Child,Private,11th,Never-married,Sales,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Masters,Married-spouse-absent,Prof_specialty,Other-relative,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Separated,Other-service,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Prof_specialty,Own-child,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Child,Private,10th,Never-married,Farming-fishing,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Wife,White,Female,None,None,OverTime,Italy,<=50K
Adult,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,OverTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Assoc-voc,Never-married,Adm-clerical,Unmarried,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Never-married,Tech-support,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,Low,OverTime,United-States,<=50K
Adult,Private,HS-grad,Widowed,Transport-moving,Unmarried,White,Male,None,Low,FullTime,United-States,>50K
Adult,Private,HS-grad,Widowed,Other-service,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Separated,Machine-op-inspct,Unmarried,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-inc,Bachelors,Never-married,Sales,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,11th,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,Low,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Senior,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Senior,Private,11th,Widowed,Prof_specialty,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Widowed,Farming-fishing,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Child,Private,11th,Never-married,Sales,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Local-gov,Bachelors,Widowed,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,HS-grad,Divorced,Other-service,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Masters,Widowed,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,Assoc-voc,Divorced,Adm-clerical,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,State-gov,Doctorate,Divorced,Prof-specialty,Own-child,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,None,None,FullTime,United-States,>50K
Adult,Private,11th,Never-married,Adm-clerical,Own-child,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,None,FullTime,Mexico,<=50K
Adult,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,10th,Never-married,Handlers-cleaners,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Child,Private,11th,Never-married,Sales,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,Bachelors,Separated,Prof-specialty,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Senior,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,None,High,FullTime,China,>50K
Adult,Private,5th-6th,Divorced,Other-service,Unmarried,Black,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Assoc-voc,Divorced,Adm-clerical,Unmarried,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,9th,Divorced,Machine-op-inspct,Not-in-family,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,None,None,FullTime,Philippines,>50K
Adult,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,Some-college,Married-civ-spouse,Craft-repair,Wife,White,Female,None,None,OverTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Prof_specialty,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Divorced,Tech-support,Not-in-family,White,Female,Low,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Prof_specialty,Unmarried,Black,Female,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,None,None,FullTime,India,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Low,None,FullTime,United-States,>50K
Adult,Self-emp-not-inc,Prof-school,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,None,OverTime,United-States,>50K
Adult,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Sales,Own-child,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,None,None,FullTime,United-States,>50K
Adult,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Local-gov,7th-8th,Married-civ-spouse,Other-service,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Female,None,None,FullTime,United-States,<=50K
Adult,Private,Assoc-acdm,Married-civ-spouse,Prof_specialty,Own-child,Amer-Indian-Eskimo,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,Bachelors,Never-married,Prof-specialty,Own-child,Black,Male,None,None,PartTime,United-States,<=50K
Adult,Self-emp-not-inc,HS-grad,Divorced,Handlers-cleaners,Own-child,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,None,None,PartTime,United-States,<=50K
Adult,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Self-emp-not-inc,10th,Married-civ-spouse,Farming-fishing,Husband,White,Male,None,None,OverTime,United-States,<=50K
Adult,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,None,None,FullTime,United-States,<=50K
Adult,Private,HS-grad,Never-married,Sales,Own-child,Black,Male,None,None,FullTime,United-States,<=50K
